"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id"
"98","query_1",TRUE,0.00523006484776972,4,98,2,0.0204081632653061,0.5,"GO:0071603","GO:BP","endothelial cell-cell adhesion",21017,16789,"IDA,IDA","CCN3,THBS4","CCN3,THBS4","ENSG00000136999,ENSG00000113296"
"99","query_1",TRUE,0.00523006484776972,4,98,2,0.0204081632653061,0.5,"GO:1990523","GO:BP","bone regeneration",21017,25195,"ISS IEA,IEA","CCN3,POSTN","CCN3,POSTN","ENSG00000136999,ENSG00000133110"
"100","query_1",TRUE,0.00539522117878607,168,98,6,0.0612244897959184,0.0357142857142857,"GO:0050905","GO:BP","neuromuscular process",21017,13347,"ISS IEA,IEA,IEA,IBA IEA,IBA IEA,IBA","DMD,NEFL,PRKN,SYNM,TNNC1,TNNI3","DMD,NEFL,PRKN,SYNM,TNNC1,TNNI3","ENSG00000198947,ENSG00000277586,ENSG00000185345,ENSG00000182253,ENSG00000114854,ENSG00000129991"
"101","query_1",TRUE,0.00539522117878607,6496,98,48,0.489795918367347,0.00738916256157635,"GO:0007154","GO:BP","cell communication",21017,2718,"IMP,IEA,IDA IBA TAS IEA,IBA TAS IEA,ISS IEA,IBA TAS,IMP IEA,TAS IEA,IDA IMP ISS IBA IEA,IBA,IEA,IEA,ISS IBA IEA,IBA,ISS IBA IEA,IDA IBA IEA,IDA IMP ISS TAS,IEA,IEA,IEA,IDA TAS,IMP,IBA IEA,IDA IMP IGI ISS IBA TAS IEA,IDA IBA IEA,TAS,NAS,IEA,IMP IBA NAS IEA,ISS IBA,IEA,IDA IBA IEA,IEA,TAS,IBA IEA,IDA IMP ISS TAS IEA,ISS IBA IEA,ISS,IMP,IDA IMP,IDA,IEA,IMP IBA,IMP,IDA IMP IBA TAS IEA,IMP,IDA IMP IBA,NAS","ACTN2,ADAM12,CALCA,CALCB,CALCOCO1,CAP2,CAPN3,CCK,CCN3,CD276,COL6A3,CSRP3,DMD,DTNB,DUSP29,EDA2R,EIF2AK3,GFAP,IFT172,IL32,IQGAP2,JCAD,KISS1,MAP3K5,MAP4K1,MTSS1,MYH9,NEFL,NFAT5,NOS1,OGN,OTUD4,POSTN,PPFIA1,PPY,PRKN,SAV1,SORBS1,STRN,STX4,TAX1BP1,THBS4,TNFRSF12A,TNNI3,TRAF2,TTN,USP28,WWP1","ACTN2,ADAM12,CALCA,CALCB,CALCOCO1,CAP2,CAPN3,CCK,CCN3,CD276,COL6A3,CSRP3,DMD,DTNB,DUSP29,EDA2R,EIF2AK3,GFAP,IFT172,IL32,IQGAP2,JCAD,KISS1,MAP3K5,MAP4K1,MTSS1,MYH9,NEFL,NFAT5,NOS1,OGN,OTUD4,POSTN,PPFIA1,PPY,PRKN,SAV1,SORBS1,STRN,STX4,TAX1BP1,THBS4,TNFRSF12A,TNNI3,TRAF2,TTN,USP28,WWP1","ENSG00000077522,ENSG00000148848,ENSG00000110680,ENSG00000175868,ENSG00000012822,ENSG00000112186,ENSG00000092529,ENSG00000187094,ENSG00000136999,ENSG00000103855,ENSG00000163359,ENSG00000129170,ENSG00000198947,ENSG00000138101,ENSG00000188716,ENSG00000131080,ENSG00000172071,ENSG00000131095,ENSG00000138002,ENSG00000008517,ENSG00000145703,ENSG00000165757,ENSG00000170498,ENSG00000197442,ENSG00000104814,ENSG00000170873,ENSG00000100345,ENSG00000277586,ENSG00000102908,ENSG00000089250,ENSG00000106809,ENSG00000164164,ENSG00000133110,ENSG00000131626,ENSG00000108849,ENSG00000185345,ENSG00000151748,ENSG00000095637,ENSG00000115808,ENSG00000103496,ENSG00000106052,ENSG00000113296,ENSG00000006327,ENSG00000129991,ENSG00000127191,ENSG00000155657,ENSG00000048028,ENSG00000123124"
"102","query_1",TRUE,0.00585470157359509,245,98,7,0.0714285714285714,0.0285714285714286,"GO:0003015","GO:BP","heart process",21017,1466,"IMP ISS IBA IEA,IMP ISS IEA,IMP,ISS TAS,IDA IMP IBA IEA,IMP IBA IEA,IMP","CSRP3,DMD,MYL3,NOS1,TNNC1,TNNI3,TTN","CSRP3,DMD,MYL3,NOS1,TNNC1,TNNI3,TTN","ENSG00000129170,ENSG00000198947,ENSG00000160808,ENSG00000089250,ENSG00000114854,ENSG00000129991,ENSG00000155657"
"103","query_1",TRUE,0.0061563784078763,59,98,4,0.0408163265306122,0.0677966101694915,"GO:0055008","GO:BP","cardiac muscle tissue morphogenesis",21017,14197,"IMP,IMP,IMP,IMP","MYL3,TNNC1,TNNI3,TTN","MYL3,TNNC1,TNNI3,TTN","ENSG00000160808,ENSG00000114854,ENSG00000129991,ENSG00000155657"
"104","query_1",TRUE,0.0061563784078763,174,98,6,0.0612244897959184,0.0344827586206897,"GO:0007519","GO:BP","skeletal muscle tissue development",21017,3001,"TAS,IBA IEA,ISS IBA IEA,IMP IEA,ISS IBA IEA,IEA","CSRP3,DMD,KLHL41,MEGF10,MYL11,MYOM2","CSRP3,DMD,KLHL41,MEGF10,MYLPF,MYOM2","ENSG00000129170,ENSG00000198947,ENSG00000239474,ENSG00000145794,ENSG00000180209,ENSG00000036448"
"105","query_1",TRUE,0.0061563784078763,59,98,4,0.0408163265306122,0.0677966101694915,"GO:0050881","GO:BP","musculoskeletal movement",21017,13325,"ISS IEA,IBA IEA,IBA IEA,IBA","DMD,SYNM,TNNC1,TNNI3","DMD,SYNM,TNNC1,TNNI3","ENSG00000198947,ENSG00000182253,ENSG00000114854,ENSG00000129991"
"106","query_1",TRUE,0.00624727581758556,5979,98,45,0.459183673469388,0.00752634219769192,"GO:0007165","GO:BP","signal transduction",21017,2729,"IMP,IEA,IDA IBA IEA,IBA TAS IEA,ISS IEA,IBA TAS,IMP IEA,TAS IEA,IDA IMP ISS IBA IEA,IBA,IEA,IEA,ISS IEA,ISS IBA IEA,IDA IBA IEA,IDA IMP ISS TAS,IEA,IEA,IDA TAS,IMP,IBA IEA,IDA IMP IGI ISS IBA TAS IEA,IDA IBA IEA,TAS,NAS,IMP IBA NAS IEA,ISS IBA,IEA,IDA IBA IEA,IEA,TAS,IBA IEA,IDA IMP ISS TAS IEA,ISS IBA IEA,ISS,IMP,IMP,IDA,IEA,IMP IBA,IMP,IDA IMP IBA TAS IEA,IMP,IDA IMP IBA,NAS","ACTN2,ADAM12,CALCA,CALCB,CALCOCO1,CAP2,CAPN3,CCK,CCN3,CD276,COL6A3,CSRP3,DMD,DUSP29,EDA2R,EIF2AK3,IFT172,IL32,IQGAP2,JCAD,KISS1,MAP3K5,MAP4K1,MTSS1,MYH9,NFAT5,NOS1,OGN,OTUD4,POSTN,PPFIA1,PPY,PRKN,SAV1,SORBS1,STRN,STX4,TAX1BP1,THBS4,TNFRSF12A,TNNI3,TRAF2,TTN,USP28,WWP1","ACTN2,ADAM12,CALCA,CALCB,CALCOCO1,CAP2,CAPN3,CCK,CCN3,CD276,COL6A3,CSRP3,DMD,DUSP29,EDA2R,EIF2AK3,IFT172,IL32,IQGAP2,JCAD,KISS1,MAP3K5,MAP4K1,MTSS1,MYH9,NFAT5,NOS1,OGN,OTUD4,POSTN,PPFIA1,PPY,PRKN,SAV1,SORBS1,STRN,STX4,TAX1BP1,THBS4,TNFRSF12A,TNNI3,TRAF2,TTN,USP28,WWP1","ENSG00000077522,ENSG00000148848,ENSG00000110680,ENSG00000175868,ENSG00000012822,ENSG00000112186,ENSG00000092529,ENSG00000187094,ENSG00000136999,ENSG00000103855,ENSG00000163359,ENSG00000129170,ENSG00000198947,ENSG00000188716,ENSG00000131080,ENSG00000172071,ENSG00000138002,ENSG00000008517,ENSG00000145703,ENSG00000165757,ENSG00000170498,ENSG00000197442,ENSG00000104814,ENSG00000170873,ENSG00000100345,ENSG00000102908,ENSG00000089250,ENSG00000106809,ENSG00000164164,ENSG00000133110,ENSG00000131626,ENSG00000108849,ENSG00000185345,ENSG00000151748,ENSG00000095637,ENSG00000115808,ENSG00000103496,ENSG00000106052,ENSG00000113296,ENSG00000006327,ENSG00000129991,ENSG00000127191,ENSG00000155657,ENSG00000048028,ENSG00000123124"
"107","query_1",TRUE,0.00680274566869884,61,98,4,0.0408163265306122,0.0655737704918033,"GO:0050879","GO:BP","multicellular organismal movement",21017,13324,"ISS IEA,IBA IEA,IBA IEA,IBA","DMD,SYNM,TNNC1,TNNI3","DMD,SYNM,TNNC1,TNNI3","ENSG00000198947,ENSG00000182253,ENSG00000114854,ENSG00000129991"
"108","query_1",TRUE,0.0073438704407891,5,98,2,0.0204081632653061,0.4,"GO:0010523","GO:BP","negative regulation of calcium ion transport into cytosol",21017,4197,"IDA,TAS","CALCA,NOS1","CALCA,NOS1","ENSG00000110680,ENSG00000089250"
"109","query_1",TRUE,0.0073438704407891,5,98,2,0.0204081632653061,0.4,"GO:0030035","GO:BP","microspike assembly",21017,6659,"IDA,NAS","ACTN2,MTSS1","ACTN2,MTSS1","ENSG00000077522,ENSG00000170873"
"110","query_1",TRUE,0.0073438704407891,25,98,3,0.0306122448979592,0.12,"GO:0035994","GO:BP","response to muscle stretch",21017,9384,"IMP IEA,ISS IEA,IDA TAS","CSRP3,DMD,TTN","CSRP3,DMD,TTN","ENSG00000129170,ENSG00000198947,ENSG00000155657"
"111","query_1",TRUE,0.00762267764060734,6235,98,46,0.469387755102041,0.00737770649558941,"GO:0048518","GO:BP","positive regulation of biological process",21017,12801,"IDA IMP IEA,IMP,IDA,IDA IMP ISS IBA IEA,IMP ISS IEA,IDA,IDA IBA,IMP,IDA IGI,IMP ISS IEA,IDA IBA IEA,IMP ISS,IDA IEA,ISS IC IEA,IMP IBA,IEA,IDA,IDA,IEA,IDA,IMP IBA IEA,IEA,IDA IMP ISS IEA,IDA,IMP IEA,IBA,ISS IEA,IEA,IDA IMP IEA,IMP,IMP ISS,IDA IBA IEA,IMP,IEA,IDA IMP IGI ISS IBA TAS NAS IC IEA,IEA,IBA IEA,ISS,IDA IMP,IDA,IDA IEA,IDA IMP IBA IEA,IDA IMP IBA IEA,IEA,IMP IGI,IBA IEA","ACTN2,ADAM12,CALCA,CALCOCO1,CAPN3,CCN3,CD276,CLEC4G,CSRP3,DMD,EDA2R,EIF2AK3,ELAVL4,FABP3,FYCO1,GFAP,GOLGA4,HSPB6,IFT172,IL32,JCAD,KISS1,MAP3K5,MAP4K1,MEGF10,MTSS1,MYH9,NEFL,NFAT5,NGRN,NOS1,OTUD4,PACSIN3,POSTN,PRKN,PTGES2,SAV1,SORBS1,STX4,TAX1BP1,THBS4,TNFRSF12A,TRAF2,TRAK1,TTN,WASF3","ACTN2,ADAM12,CALCA,CALCOCO1,CAPN3,CCN3,CD276,CLEC4G,CSRP3,DMD,EDA2R,EIF2AK3,ELAVL4,FABP3,FYCO1,GFAP,GOLGA4,HSPB6,IFT172,IL32,JCAD,KISS1,MAP3K5,MAP4K1,MEGF10,MTSS1,MYH9,NEFL,NFAT5,NGRN,NOS1,OTUD4,PACSIN3,POSTN,PRKN,PTGES2,SAV1,SORBS1,STX4,TAX1BP1,THBS4,TNFRSF12A,TRAF2,TRAK1,TTN,WASF3","ENSG00000077522,ENSG00000148848,ENSG00000110680,ENSG00000012822,ENSG00000092529,ENSG00000136999,ENSG00000103855,ENSG00000182566,ENSG00000129170,ENSG00000198947,ENSG00000131080,ENSG00000172071,ENSG00000162374,ENSG00000121769,ENSG00000163820,ENSG00000131095,ENSG00000144674,ENSG00000004776,ENSG00000138002,ENSG00000008517,ENSG00000165757,ENSG00000170498,ENSG00000197442,ENSG00000104814,ENSG00000145794,ENSG00000170873,ENSG00000100345,ENSG00000277586,ENSG00000102908,ENSG00000182768,ENSG00000089250,ENSG00000164164,ENSG00000165912,ENSG00000133110,ENSG00000185345,ENSG00000148334,ENSG00000151748,ENSG00000095637,ENSG00000103496,ENSG00000106052,ENSG00000113296,ENSG00000006327,ENSG00000127191,ENSG00000182606,ENSG00000155657,ENSG00000132970"
"112","query_1",TRUE,0.00764650446818748,186,98,6,0.0612244897959184,0.032258064516129,"GO:0060538","GO:BP","skeletal muscle organ development",21017,14727,"TAS,IBA IEA,ISS IBA IEA,IMP IEA,ISS IBA IEA,IEA","CSRP3,DMD,KLHL41,MEGF10,MYL11,MYOM2","CSRP3,DMD,KLHL41,MEGF10,MYLPF,MYOM2","ENSG00000129170,ENSG00000198947,ENSG00000239474,ENSG00000145794,ENSG00000180209,ENSG00000036448"
"113","query_1",TRUE,0.00764650446818748,26,98,3,0.0306122448979592,0.115384615384615,"GO:0002026","GO:BP","regulation of the force of heart contraction",21017,628,"ISS IEA,IMP,ISS","CSRP3,MYL3,NOS1","CSRP3,MYL3,NOS1","ENSG00000129170,ENSG00000160808,ENSG00000089250"
"114","query_1",TRUE,0.00764650446818748,3047,98,28,0.285714285714286,0.00918936659008861,"GO:0048513","GO:BP","animal organ development",21017,12798,"IEA,NAS,TAS,IMP IEA,TAS,ISS TAS IEA,IBA NAS IEA,IMP ISS,IEA,IEA,ISS IBA IEA,IMP IBA IEA,IMP IEA,ISS,ISS IBA IEA,IMP,IEA,IMP IEA,IBA TAS,IEA,IBA,ISS IBA IEA,IEA,TAS,IMP,IMP ISS IEA,IMP,IEA","ACTN2,ANKRD2,CAPN3,CCN3,COL6A3,CSRP3,DMD,EIF2AK3,ELAVL4,IFT172,KLHL41,KLK4,MEGF10,MTSS1,MYL11,MYL3,MYOM2,NDE1,NEB,NEFL,OGN,PHOSPHO1,SAV1,SMTN,TNNC1,TNNI3,TTN,UNC45A","ACTN2,ANKRD2,CAPN3,CCN3,COL6A3,CSRP3,DMD,EIF2AK3,ELAVL4,IFT172,KLHL41,KLK4,MEGF10,MTSS1,MYLPF,MYL3,MYOM2,NDE1,NEB,NEFL,OGN,PHOSPHO1,SAV1,SMTN,TNNC1,TNNI3,TTN,UNC45A","ENSG00000077522,ENSG00000165887,ENSG00000092529,ENSG00000136999,ENSG00000163359,ENSG00000129170,ENSG00000198947,ENSG00000172071,ENSG00000162374,ENSG00000138002,ENSG00000239474,ENSG00000167749,ENSG00000145794,ENSG00000170873,ENSG00000180209,ENSG00000160808,ENSG00000036448,ENSG00000072864,ENSG00000183091,ENSG00000277586,ENSG00000106809,ENSG00000173868,ENSG00000151748,ENSG00000183963,ENSG00000114854,ENSG00000129991,ENSG00000155657,ENSG00000140553"
"115","query_1",TRUE,0.00764650446818748,26,98,3,0.0306122448979592,0.115384615384615,"GO:0046716","GO:BP","muscle cell cellular homeostasis",21017,12337,"TAS,IEA,ISS IEA","CAPN3,CSRP3,DMD","CAPN3,CSRP3,DMD","ENSG00000092529,ENSG00000129170,ENSG00000198947"
"116","query_1",TRUE,0.00815054468276611,66,98,4,0.0408163265306122,0.0606060606060606,"GO:0070059","GO:BP","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",21017,15896,"IMP,ISS IEA,IDA IMP IEA,TAS","EIF2AK3,MAP3K5,PRKN,TRAF2","EIF2AK3,MAP3K5,PRKN,TRAF2","ENSG00000172071,ENSG00000197442,ENSG00000185345,ENSG00000127191"
"117","query_1",TRUE,0.00991829284183861,1572,98,18,0.183673469387755,0.0114503816793893,"GO:0120036","GO:BP","plasma membrane bounded cell projection organization",21017,19472,"IDA,ISS,IMP TAS IEA,IEA,IEA,IDA,IDA ISS IBA NAS IEA,IEA,IMP,NAS,IEA,IEA,IEA,IEA,IMP IEA,ISS,IEA,IEA","ACTN2,CCK,DMD,ELAVL4,GFAP,GOLGA4,IFT172,KLHL41,MPHOSPH9,MTSS1,MYH9,NEFL,POSTN,PRKN,SDCCAG8,STRN,TRAK1,WASF3","ACTN2,CCK,DMD,ELAVL4,GFAP,GOLGA4,IFT172,KLHL41,MPHOSPH9,MTSS1,MYH9,NEFL,POSTN,PRKN,SDCCAG8,STRN,TRAK1,WASF3","ENSG00000077522,ENSG00000187094,ENSG00000198947,ENSG00000162374,ENSG00000131095,ENSG00000144674,ENSG00000138002,ENSG00000239474,ENSG00000051825,ENSG00000170873,ENSG00000100345,ENSG00000277586,ENSG00000133110,ENSG00000185345,ENSG00000054282,ENSG00000115808,ENSG00000182606,ENSG00000132970"
"118","query_1",TRUE,0.0115194785030797,131,98,5,0.0510204081632653,0.0381679389312977,"GO:0014902","GO:BP","myotube differentiation",21017,4777,"TAS,IDA,IEA,IEA,TAS","ADAM12,CCN3,DMD,MYH9,NOS1","ADAM12,CCN3,DMD,MYH9,NOS1","ENSG00000148848,ENSG00000136999,ENSG00000198947,ENSG00000100345,ENSG00000089250"
"119","query_1",TRUE,0.0122227692015795,205,98,6,0.0612244897959184,0.0292682926829268,"GO:0051650","GO:BP","establishment of vesicle localization",21017,13863,"IEA,IMP IBA,TAS,IBA IEA,IMP NAS,IBA","DCTN2,FYCO1,IRAG2,NDE1,PRKN,TRAK1","DCTN2,FYCO1,IRAG2,NDE1,PRKN,TRAK1","ENSG00000175203,ENSG00000163820,ENSG00000118308,ENSG00000072864,ENSG00000185345,ENSG00000182606"
"120","query_1",TRUE,0.012833058288644,1611,98,18,0.183673469387755,0.0111731843575419,"GO:0065009","GO:BP","regulation of molecular function",21017,15892,"IDA IMP,IDA,TAS,IDA IMP,ISS,IDA,IDA,IEA,IDA IMP,ISS,ISS TAS,IDA IMP,IMP,ISS,ISS,IDA IMP,IDA IMP IEA,IMP","ACTN2,CALCA,CAP2,CAPN3,DMD,EDA2R,IL32,IQGAP2,MAP3K5,MYL3,NOS1,PRKN,STX4,TAX1BP1,TNNC1,TNNI3,TRAF2,TTN","ACTN2,CALCA,CAP2,CAPN3,DMD,EDA2R,IL32,IQGAP2,MAP3K5,MYL3,NOS1,PRKN,STX4,TAX1BP1,TNNC1,TNNI3,TRAF2,TTN","ENSG00000077522,ENSG00000110680,ENSG00000112186,ENSG00000092529,ENSG00000198947,ENSG00000131080,ENSG00000008517,ENSG00000145703,ENSG00000197442,ENSG00000160808,ENSG00000089250,ENSG00000185345,ENSG00000103496,ENSG00000106052,ENSG00000114854,ENSG00000129991,ENSG00000127191,ENSG00000155657"
"121","query_1",TRUE,0.0129561899796592,1615,98,18,0.183673469387755,0.0111455108359133,"GO:0030030","GO:BP","cell projection organization",21017,6654,"IDA,ISS,IMP TAS IEA,IEA,IEA,IDA,IDA ISS IBA NAS IEA,IEA,IMP,NAS,IEA,IEA,IEA,IEA,IMP IEA,ISS,IEA,IEA","ACTN2,CCK,DMD,ELAVL4,GFAP,GOLGA4,IFT172,KLHL41,MPHOSPH9,MTSS1,MYH9,NEFL,POSTN,PRKN,SDCCAG8,STRN,TRAK1,WASF3","ACTN2,CCK,DMD,ELAVL4,GFAP,GOLGA4,IFT172,KLHL41,MPHOSPH9,MTSS1,MYH9,NEFL,POSTN,PRKN,SDCCAG8,STRN,TRAK1,WASF3","ENSG00000077522,ENSG00000187094,ENSG00000198947,ENSG00000162374,ENSG00000131095,ENSG00000144674,ENSG00000138002,ENSG00000239474,ENSG00000051825,ENSG00000170873,ENSG00000100345,ENSG00000277586,ENSG00000133110,ENSG00000185345,ENSG00000054282,ENSG00000115808,ENSG00000182606,ENSG00000132970"
"122","query_1",TRUE,0.0129561899796592,7,98,2,0.0204081632653061,0.285714285714286,"GO:0035995","GO:BP","detection of muscle stretch",21017,9385,"IMP IEA,IDA TAS","CSRP3,TTN","CSRP3,TTN","ENSG00000129170,ENSG00000155657"
"123","query_1",TRUE,0.0129561899796592,7,98,2,0.0204081632653061,0.285714285714286,"GO:0034334","GO:BP","adherens junction maintenance",21017,8576,"IMP,IBA","KIFC3,MTSS1","KIFC3,MTSS1","ENSG00000140859,ENSG00000170873"
"124","query_1",TRUE,0.0146968363892779,79,98,4,0.0408163265306122,0.0506329113924051,"GO:0055013","GO:BP","cardiac muscle cell development",21017,14202,"IEA,ISS IEA,IBA,IMP","ACTN2,CSRP3,NEB,TTN","ACTN2,CSRP3,NEB,TTN","ENSG00000077522,ENSG00000129170,ENSG00000183091,ENSG00000155657"
"125","query_1",TRUE,0.0152058528381987,302,98,7,0.0714285714285714,0.0231788079470199,"GO:0006874","GO:BP","intracellular calcium ion homeostasis",21017,2532,"IDA IBA IEA,IBA TAS,ISS IEA,ISS IEA,ISS IEA,TAS,ISS IEA","CALCA,CALCB,CAPN3,CSRP3,DMD,NOS1,TNNI3","CALCA,CALCB,CAPN3,CSRP3,DMD,NOS1,TNNI3","ENSG00000110680,ENSG00000175868,ENSG00000092529,ENSG00000129170,ENSG00000198947,ENSG00000089250,ENSG00000129991"
"126","query_1",TRUE,0.0157872824286667,81,98,4,0.0408163265306122,0.0493827160493827,"GO:0042246","GO:BP","tissue regeneration",21017,10053,"ISS IEA,ISS IEA,IEA,IEA","CAPN3,CCN3,DMD,POSTN","CAPN3,CCN3,DMD,POSTN","ENSG00000092529,ENSG00000136999,ENSG00000198947,ENSG00000133110"
"127","query_1",TRUE,0.0162548507603304,8,98,2,0.0204081632653061,0.25,"GO:0014719","GO:BP","skeletal muscle satellite cell activation",21017,4656,"ISS IEA,ISS IEA","CAPN3,MEGF10","CAPN3,MEGF10","ENSG00000092529,ENSG00000145794"
"128","query_1",TRUE,0.0162548507603304,402,98,8,0.0816326530612245,0.0199004975124378,"GO:0140694","GO:BP","membraneless organelle assembly",21017,19860,"IMP,ISS TAS IEA,ISS IBA IEA,ISS IEA,IMP,IBA,IMP,IMP IEA","ACTN2,CAPN3,CSRP3,KLHL41,MYOM2,NEB,NGRN,TTN","ACTN2,CAPN3,CSRP3,KLHL41,MYOM2,NEB,NGRN,TTN","ENSG00000077522,ENSG00000092529,ENSG00000129170,ENSG00000239474,ENSG00000036448,ENSG00000183091,ENSG00000182768,ENSG00000155657"
"129","query_1",TRUE,0.0166961347290032,508,98,9,0.0918367346938776,0.0177165354330709,"GO:0008015","GO:BP","blood circulation",21017,3096,"IDA NAS IEA,IMP ISS IBA IEA,IMP ISS IEA,IMP,IDA IMP ISS IBA TAS,IEA,IDA IMP IBA IEA,IMP ISS IBA IEA,IMP","CALCA,CSRP3,DMD,MYL3,NOS1,POSTN,TNNC1,TNNI3,TTN","CALCA,CSRP3,DMD,MYL3,NOS1,POSTN,TNNC1,TNNI3,TTN","ENSG00000110680,ENSG00000129170,ENSG00000198947,ENSG00000160808,ENSG00000089250,ENSG00000133110,ENSG00000114854,ENSG00000129991,ENSG00000155657"
"130","query_1",TRUE,0.017146887806009,224,98,6,0.0612244897959184,0.0267857142857143,"GO:0051648","GO:BP","vesicle localization",21017,13861,"IEA,IMP IBA,TAS,IBA IEA,IMP NAS,IBA","DCTN2,FYCO1,IRAG2,NDE1,PRKN,TRAK1","DCTN2,FYCO1,IRAG2,NDE1,PRKN,TRAK1","ENSG00000175203,ENSG00000163820,ENSG00000118308,ENSG00000072864,ENSG00000185345,ENSG00000182606"
"131","query_1",TRUE,0.0176524855107674,624,98,10,0.102040816326531,0.016025641025641,"GO:0051640","GO:BP","organelle localization",21017,13853,"IMP IEA,IEA,IMP IBA,TAS,IMP IEA,IMP IBA IEA,IMP,IMP NAS,IBA,IBA IEA","DCTN2,DMD,FYCO1,IRAG2,MYH9,NDE1,NEFL,PRKN,STX4,TRAK1","DCTN2,DMD,FYCO1,IRAG2,MYH9,NDE1,NEFL,PRKN,STX4,TRAK1","ENSG00000175203,ENSG00000198947,ENSG00000163820,ENSG00000118308,ENSG00000100345,ENSG00000072864,ENSG00000277586,ENSG00000185345,ENSG00000103496,ENSG00000182606"
"132","query_1",TRUE,0.0177200818252778,85,98,4,0.0408163265306122,0.0470588235294118,"GO:0055006","GO:BP","cardiac cell development",21017,14195,"IEA,ISS IEA,IBA,IMP","ACTN2,CSRP3,NEB,TTN","ACTN2,CSRP3,NEB,TTN","ENSG00000077522,ENSG00000129170,ENSG00000183091,ENSG00000155657"
"133","query_1",TRUE,0.0184218638582109,1682,98,18,0.183673469387755,0.0107015457788347,"GO:0042127","GO:BP","regulation of cell population proliferation",21017,9981,"IMP,IDA,IEA,IEA,TAS,IEA,IEA,IMP IBA,IEA,ISS IBA IEA,IEA,IMP IEA,ISS,ISS,IBA IEA,IMP,IMP,IDA","CCN3,CD276,CLEC4G,DMD,FABP3,GFAP,IFT172,JCAD,KISS1,KLHL41,MAP3K5,MEGF10,MTSS1,OGN,SAV1,STRN,STX4,THBS4","CCN3,CD276,CLEC4G,DMD,FABP3,GFAP,IFT172,JCAD,KISS1,KLHL41,MAP3K5,MEGF10,MTSS1,OGN,SAV1,STRN,STX4,THBS4","ENSG00000136999,ENSG00000103855,ENSG00000182566,ENSG00000198947,ENSG00000121769,ENSG00000131095,ENSG00000138002,ENSG00000165757,ENSG00000170498,ENSG00000239474,ENSG00000197442,ENSG00000145794,ENSG00000170873,ENSG00000106809,ENSG00000151748,ENSG00000115808,ENSG00000103496,ENSG00000113296"
"134","query_1",TRUE,0.0184327002314956,229,98,6,0.0612244897959184,0.0262008733624454,"GO:0071356","GO:BP","cellular response to tumor necrosis factor",21017,16608,"IEA,IEA,IEA,IEA,IDA,IDA IBA IEA","CALCA,EDA2R,MAP3K5,POSTN,PRKN,TRAF2","CALCA,EDA2R,MAP3K5,POSTN,PRKN,TRAF2","ENSG00000110680,ENSG00000131080,ENSG00000197442,ENSG00000133110,ENSG00000185345,ENSG00000127191"
"135","query_1",TRUE,0.0186287237525419,872,98,12,0.122448979591837,0.0137614678899083,"GO:0035239","GO:BP","tube morphogenesis",21017,8921,"IMP,IDA,IMP,IDA,IEA,IMP IBA IEA,ISS,IDA,ISS IBA IEA,IEP,IEA,ISS IEA","ADAM12,CCN3,EIF2AK3,HSPB6,IFT172,JCAD,MTSS1,MYH9,SDCCAG8,THBS4,TNFRSF12A,TNNI3","ADAM12,CCN3,EIF2AK3,HSPB6,IFT172,JCAD,MTSS1,MYH9,SDCCAG8,THBS4,TNFRSF12A,TNNI3","ENSG00000148848,ENSG00000136999,ENSG00000172071,ENSG00000004776,ENSG00000138002,ENSG00000165757,ENSG00000170873,ENSG00000100345,ENSG00000054282,ENSG00000113296,ENSG00000006327,ENSG00000129991"
"136","query_1",TRUE,0.0186287237525419,87,98,4,0.0408163265306122,0.0459770114942529,"GO:0014812","GO:BP","muscle cell migration",21017,4692,"IDA,IMP IEA,IEA,IDA","CCN3,MEGF10,POSTN,THBS4","CCN3,MEGF10,POSTN,THBS4","ENSG00000136999,ENSG00000145794,ENSG00000133110,ENSG00000113296"
"137","query_1",TRUE,0.0186965999396805,231,98,6,0.0612244897959184,0.025974025974026,"GO:0034976","GO:BP","response to endoplasmic reticulum stress",21017,8746,"IDA IMP ISS TAS IEA,IEA,IMP ISS IEA,IDA IMP NAS IEA,ISS IBA IEA,TAS NAS","EIF2AK3,ELAVL4,MAP3K5,PRKN,THBS4,TRAF2","EIF2AK3,ELAVL4,MAP3K5,PRKN,THBS4,TRAF2","ENSG00000172071,ENSG00000162374,ENSG00000197442,ENSG00000185345,ENSG00000113296,ENSG00000127191"
"138","query_1",TRUE,0.0187309753413999,9,98,2,0.0204081632653061,0.222222222222222,"GO:0051589","GO:BP","negative regulation of neurotransmitter transport",21017,13806,"ISS,IMP","NOS1,PRKN","NOS1,PRKN","ENSG00000089250,ENSG00000185345"
"139","query_1",TRUE,0.0187780826967949,88,98,4,0.0408163265306122,0.0454545454545455,"GO:0072384","GO:BP","organelle transport along microtubule",21017,17378,"IMP IBA,IBA IEA,IMP,IBA IEA","FYCO1,NDE1,NEFL,TRAK1","FYCO1,NDE1,NEFL,TRAK1","ENSG00000163820,ENSG00000072864,ENSG00000277586,ENSG00000182606"
